"year" "month" "day" "downscaled.tmin.degC"
1953 6 5 15.41
1953 6 6 14.31
1953 6 7 13.68
1953 6 8 17.01
1953 6 9 17.41
1953 6 10 15.71
1953 6 11 15.24
1953 6 12 17.43
1953 6 13 17.44
1953 6 14 17.92
1953 6 15 17.12
1953 6 16 17.09
1953 6 17 17.69
1953 6 18 19.42
1953 6 19 20.42
1953 6 20 19
1953 6 21 18.44
1953 6 22 18.63
1953 6 23 21.26
1953 6 24 23.72
1953 6 25 24.6
1953 6 26 21.81
1953 6 27 20.6
1953 6 28 20.22
1953 6 29 19.91
1953 6 30 19.62
1953 7 1 20.09
1953 7 2 20.61
1953 7 3 20.34
1953 7 4 19.01
1953 7 5 18.05
1953 7 6 17.31
1953 7 7 15.73
1953 7 8 17.72
1953 7 9 20.07
1953 7 10 21.39
1953 7 11 22.32
1953 7 12 21.16
1953 7 13 19.94
1953 7 14 16.92
1953 7 15 17.42
1953 7 16 19.43
1953 7 17 20.07
1953 7 18 20.13
1953 7 19 18.89
1953 7 20 17.47
1953 7 21 19.65
1953 7 22 20.86
1953 7 23 21.72
1953 7 24 21.74
1953 7 25 21.27
1953 7 26 20.04
1953 7 27 19.27
1953 7 28 18.2
1953 7 29 17.96
1953 7 30 18.93
1953 7 31 20.01
1953 8 1 20.67
1953 8 2 19.06
1953 8 3 16.87
1953 8 4 16.89
1953 8 5 17.23
1953 8 6 21.17
1953 8 7 20.33
1953 8 8 16.66
1953 8 9 14.63
1953 8 10 14.57
1953 8 11 18.07
1953 8 12 19.11
1953 8 13 18.31
1953 8 14 17.85
1953 8 15 18.03
1953 8 16 18.98
1953 8 17 19.09
1953 8 18 18.36
1953 8 19 15.6
1953 8 20 13.55
1953 8 21 13.4
1953 8 22 14.26
1953 8 23 16.66
1953 8 24 16.89
1953 8 25 17.17
1953 8 26 15.44
1953 8 27 15.44
1953 8 28 15.84
1953 8 29 14.96
1953 8 30 14.59
1953 8 31 12.62
1953 9 1 14.31
1953 9 2 13.56
1953 9 3 13.67
1953 9 4 14.27
1953 9 5 15.07
1953 9 6 15.75
1953 9 7 16
1953 9 8 15.12
1953 9 9 16
1953 9 10 16.09
1953 9 11 16.1
1953 9 12 15.42
1953 9 13 15.68
1953 9 14 14.96
1953 9 15 15.33
1953 9 16 13.51
1953 9 17 13.13
1953 9 18 14.16
1953 9 19 13.91
1953 9 20 14.84
1953 9 21 14.92
1953 9 22 15.17
1953 9 23 14.98
1953 9 24 16.18
1953 9 25 13.95
1953 9 26 12.65
1953 9 27 16.3
1953 9 28 12.32
1953 9 29 9.65
1953 9 30 13.32
1953 10 1 17.35
1953 10 2 15.65
1953 10 3 14.99
1953 10 4 13.51
1953 10 5 12.81
1953 10 6 13.48
1953 10 7 9.16
1953 10 8 6.43
1953 10 9 8.13
1953 10 10 7.07
1953 10 11 8.67
1953 10 12 11.75
1953 10 13 8.17
1953 10 14 3.43
1953 10 15 0.01
1953 10 16 2.69
1953 10 17 6.47
1953 10 18 8.17
1953 10 19 14.16
1953 10 20 10.37
1953 10 21 9.59
1953 10 22 6.47
1953 10 23 6.84
1953 10 24 4.31
1953 10 25 2.52
1953 10 26 5.92
1953 10 27 5.88
1953 10 28 3.52
1953 10 29 -0.99
1953 10 30 0.46
1953 10 31 2.29
1953 11 1 2.66
1953 11 2 3.66
1953 11 3 3.78
1953 11 4 2.57
1953 11 5 3.93
1953 11 6 4.35
1953 11 7 6.18
1953 11 8 5.71
1953 11 9 5.31
1953 11 10 6.58
1953 11 11 7.21
1953 11 12 8.99
1953 11 13 3.66
1953 11 14 2.78
1953 11 15 3.56
1953 11 16 5
1953 11 17 4.93
1953 11 18 5.17
1953 11 19 6.98
1953 11 20 4.48
1953 11 21 0.49
1953 11 22 -0.43
1953 11 23 2.62
1953 11 24 3.94
1953 11 25 -0.28
1953 11 26 -1.59
1953 11 27 -3.07
1953 11 28 3.83
1953 11 29 3.44
1953 11 30 3.39
1953 12 1 1.71
1953 12 2 3.8
1953 12 3 -0.7
1953 12 4 3.75
1953 12 5 6.38
1953 12 6 1.07
1953 12 7 -4.44
1953 12 8 -4.9
1953 12 9 -2.91
1953 12 10 0.71
1953 12 11 3.05
1953 12 12 5.43
1953 12 13 5.08
1953 12 14 -0.29
1953 12 15 -1.93
1953 12 16 -0.05
1953 12 17 -1.98
1953 12 18 -1.04
1953 12 19 -1.15
1953 12 20 -1.52
1953 12 21 -2.85
1953 12 22 -2.1
1953 12 23 -1.35
1953 12 24 -7.06
1953 12 25 -13.82
1953 12 26 -10.4
1953 12 27 -6.81
1953 12 28 -1.91
1953 12 29 -5.52
1953 12 30 -8.41
1953 12 31 -5.08
1954 1 1 -5.37
1954 1 2 -7.65
1954 1 3 -5.19
1954 1 4 -5.31
1954 1 5 -7
1954 1 6 -1.86
1954 1 7 5.78
1954 1 8 5.91
1954 1 9 0.23
1954 1 10 -3.06
1954 1 11 -1.56
1954 1 12 -1.49
1954 1 13 -5.06
1954 1 14 -7.35
1954 1 15 0.19
1954 1 16 3.85
1954 1 17 3.86
1954 1 18 -5.14
1954 1 19 -2.21
1954 1 20 -6.76
1954 1 21 -2.34
1954 1 22 -7.64
1954 1 23 -9.28
1954 1 24 -7.13
1954 1 25 -5.88
1954 1 26 -4.21
1954 1 27 -2.26
1954 1 28 -2.92
1954 1 29 -1.9
1954 1 30 -4.25
1954 1 31 -3.22
1954 2 1 0.9
1954 2 2 -1.77
1954 2 3 -7.73
1954 2 4 -13.63
1954 2 5 -13.71
1954 2 6 -9.06
1954 2 7 -8.72
1954 2 8 -7.42
1954 2 9 -6.7
1954 2 10 -6.16
1954 2 11 -5.27
1954 2 12 -0.11
1954 2 13 -2.66
1954 2 14 -9.05
1954 2 15 -9.46
1954 2 16 -8.58
1954 2 17 -3.86
1954 2 18 6.58
1954 2 19 2.35
1954 2 20 5.99
1954 2 21 -0.3
1954 2 22 -2.34
1954 2 23 -6.56
1954 2 24 2.02
1954 2 25 3.53
1954 2 26 1.58
1954 2 27 4.08
1954 2 28 5.38
1954 3 1 3.69
1954 3 2 -1.28
1954 3 3 -3.4
1954 3 4 -2.71
1954 3 5 0.33
1954 3 6 6.19
1954 3 7 10.25
1954 3 8 0.96
1954 3 9 6.55
1954 3 10 6.27
1954 3 11 10.9
1954 3 12 3.62
1954 3 13 2.55
1954 3 14 4.45
1954 3 15 -1.69
1954 3 16 -1.57
1954 3 17 3.78
1954 3 18 6.06
1954 3 19 9.08
1954 3 20 6.81
1954 3 21 6
1954 3 22 0.57
1954 3 23 -0.54
1954 3 24 -3.51
1954 3 25 -2.56
1954 3 26 1.08
1954 3 27 2.48
1954 3 28 0.87
1954 3 29 0.14
1954 3 30 8.31
1954 3 31 7.55
1954 4 1 2.75
1954 4 2 2.4
1954 4 3 5.5
1954 4 4 13.05
1954 4 5 8.31
1954 4 6 3.76
1954 4 7 9.43
1954 4 8 0.85
1954 4 9 1.54
1954 4 10 0.31
1954 4 11 7.21
1954 4 12 8.19
1954 4 13 9.09
1954 4 14 11.91
1954 4 15 6.16
1954 4 16 3.88
1954 4 17 7.31
1954 4 18 7.53
1954 4 19 11.65
1954 4 20 7.02
1954 4 21 4.44
1954 4 22 11.6
1954 4 23 16.1
1954 4 24 12.16
1954 4 25 10.01
1954 4 26 3.9
1954 4 27 3.86
1954 4 28 5.95
1954 4 29 9.39
1954 4 30 7.14
1954 5 1 4.27
1954 5 2 4.76
1954 5 3 10.71
1954 5 4 9.22
1954 5 5 4.59
1954 5 6 2.75
1954 5 7 -1.48
1954 5 8 1.54
1954 5 9 9.55
1954 5 10 8.62
1954 5 11 9.86
1954 5 12 15.91
1954 5 13 12.43
1954 5 14 11.85
1954 5 15 13.44
1954 5 16 14.34
1954 5 17 12.82
1954 5 18 13.51
1954 5 19 13.37
1954 5 20 15.39
1954 5 21 16.86
1954 5 22 16.8
1954 5 23 17.37
1954 5 24 16.18
1954 5 25 16.32
1954 5 26 19.89
1954 5 27 19.39
1954 5 28 19.6
1954 5 29 19.93
1954 5 30 18.03
1954 5 31 17.23
1954 6 1 16.99
1954 6 2 15.84
1954 6 3 14.81
1954 6 4 15.79
1954 6 5 16.49
1954 6 6 18.03
1954 6 7 18.23
1954 6 8 17.89
1954 6 9 17.74
1954 6 10 20.28
1954 6 11 20.25
1954 6 12 18.37
1954 6 13 18.22
1954 6 14 18.82
1954 6 15 20.48
1954 6 16 19.97
1954 6 17 18.99
1954 6 18 19.35
1954 6 19 19.2
1954 6 20 19.94
1954 6 21 19.88
1954 6 22 18.15
1954 6 23 18.08
1954 6 24 18.16
1954 6 25 18.8
1954 6 26 19.94
1954 6 27 19.47
1954 6 28 21.22
1954 6 29 18.87
1954 6 30 17.93
1954 7 1 17.06
1954 7 2 20.06
1954 7 3 20.41
1954 7 4 20.6
1954 7 5 17.92
1954 7 6 17.39
1954 7 7 16.37
1954 7 8 15.86
1954 7 9 16.01
1954 7 10 16.73
1954 7 11 16.73
1954 7 12 16.58
1954 7 13 16.78
1954 7 14 18.21
1954 7 15 17.87
1954 7 16 17.95
1954 7 17 18.91
1954 7 18 19.84
1954 7 19 20.14
1954 7 20 19.86
1954 7 21 20.07
1954 7 22 21.5
1954 7 23 20.05
1954 7 24 19.94
1954 7 25 19.98
1954 7 26 19.56
1954 7 27 18.21
1954 7 28 17.45
1954 7 29 17.15
1954 7 30 15.77
1954 7 31 18.11
1954 8 1 18.64
1954 8 2 17.79
1954 8 3 19.79
1954 8 4 20.98
1954 8 5 23.97
1954 8 6 18.84
1954 8 7 14.23
1954 8 8 14.27
1954 8 9 14.16
1954 8 10 15.71
1954 8 11 16.12
1954 8 12 16.27
1954 8 13 14.23
1954 8 14 15.05
1954 8 15 15.14
1954 8 16 13.18
1954 8 17 16.81
1954 8 18 18.39
1954 8 19 19.46
1954 8 20 18.97
1954 8 21 18.17
1954 8 22 17.77
1954 8 23 17.85
1954 8 24 18.17
1954 8 25 17.92
1954 8 26 18.42
1954 8 27 17.55
1954 8 28 18.41
1954 8 29 17.86
1954 8 30 17.94
1954 8 31 17.26
1954 9 1 15.64
1954 9 2 15.73
1954 9 3 15.5
1954 9 4 16.29
1954 9 5 17.51
1954 9 6 15.93
1954 9 7 15.82
1954 9 8 15.99
1954 9 9 16.44
1954 9 10 17.31
1954 9 11 17.58
1954 9 12 19.22
1954 9 13 16.6
1954 9 14 15.34
1954 9 15 16.22
1954 9 16 17.78
1954 9 17 16.24
1954 9 18 14.77
1954 9 19 14.47
1954 9 20 12.98
1954 9 21 13.08
1954 9 22 16.16
1954 9 23 12.58
1954 9 24 8.48
1954 9 25 8.54
1954 9 26 9.98
1954 9 27 10.31
1954 9 28 11.88
1954 9 29 11.37
1954 9 30 11.24
1954 10 1 10.45
1954 10 2 12.2
1954 10 3 10.08
1954 10 4 9.04
1954 10 5 9.47
1954 10 6 13.99
1954 10 7 16.4
1954 10 8 15.79
1954 10 9 16.23
1954 10 10 12.81
1954 10 11 12.19
1954 10 12 12.15
1954 10 13 13.91
1954 10 14 14.93
1954 10 15 12.83
1954 10 16 12.13
1954 10 17 12.36
1954 10 18 11.82
1954 10 19 12.96
1954 10 20 11.38
1954 10 21 13.42
1954 10 22 12.3
1954 10 23 9.42
1954 10 24 11.18
1954 10 25 10.66
1954 10 26 7.71
1954 10 27 7.83
1954 10 28 8.21
1954 10 29 9.03
1954 10 30 8.13
1954 10 31 7.9
1954 11 1 10.71
1954 11 2 7.96
1954 11 3 9.44
1954 11 4 5.27
1954 11 5 6.52
1954 11 6 3.64
1954 11 7 -1.45
1954 11 8 -0.32
1954 11 9 2.91
1954 11 10 4.16
1954 11 11 1.71
1954 11 12 -2.68
1954 11 13 -1.93
1954 11 14 0.15
1954 11 15 0.14
1954 11 16 0.08
1954 11 17 0.65
1954 11 18 3.11
1954 11 19 1.37
1954 11 20 1.3
1954 11 21 4.96
1954 11 22 4.32
1954 11 23 3.05
1954 11 24 0.67
1954 11 25 6.56
1954 11 26 9.41
1954 11 27 4.05
1954 11 28 2.04
1954 11 29 3.38
1954 11 30 -0.24
1954 12 1 0.67
1954 12 2 0.05
1954 12 3 -3.16
1954 12 4 1.55
1954 12 5 -3.78
1954 12 6 -3.03
1954 12 7 1.39
1954 12 8 -0.86
1954 12 9 -4.42
1954 12 10 0.71
1954 12 11 -3.4
1954 12 12 -8.34
1954 12 13 -3.22
1954 12 14 -1.55
1954 12 15 -1.71
1954 12 16 -4.93
1954 12 17 -2.2
1954 12 18 0.77
1954 12 19 3.23
1954 12 20 1.57
1954 12 21 2.1
1954 12 22 -2.39
1954 12 23 -5.23
1954 12 24 -3.36
1954 12 25 -2.76
1954 12 26 0.99
1954 12 27 2.33
1954 12 28 -1.33
1954 12 29 -5.97
1954 12 30 -3.95
1954 12 31 -0.64
1955 1 1 2.37
1955 1 2 7.98
1955 1 3 3.26
1955 1 4 0.05
1955 1 5 -0.23
1955 1 6 -0.01
1955 1 7 -5.6
1955 1 8 -4.75
1955 1 9 -0.87
1955 1 10 0.15
1955 1 11 -2.91
1955 1 12 1.75
1955 1 13 1.54
1955 1 14 3.48
1955 1 15 7.61
1955 1 16 3.62
1955 1 17 -1.89
1955 1 18 -2.11
1955 1 19 2.25
1955 1 20 6.21
1955 1 21 2.85
1955 1 22 -0.57
1955 1 23 -3.86
1955 1 24 -2.62
1955 1 25 -4.55
1955 1 26 -13.02
1955 1 27 -4.91
1955 1 28 0.72
1955 1 29 0.77
1955 1 30 5.53
1955 1 31 10.26
1955 2 1 8.33
1955 2 2 2.39
1955 2 3 -9.09
1955 2 4 -15.65
1955 2 5 -10.5
1955 2 6 -5.17
1955 2 7 -3.94
1955 2 8 -4.97
1955 2 9 -5.8
1955 2 10 -1.53
1955 2 11 -0.19
1955 2 12 -4.53
1955 2 13 -2.84
1955 2 14 3.81
1955 2 15 4.27
1955 2 16 -1.84
1955 2 17 -3.51
1955 2 18 -0.5
1955 2 19 1.32
1955 2 20 -5.55
1955 2 21 -4.25
1955 2 22 -1.21
1955 2 23 -3.22
1955 2 24 2.29
1955 2 25 9.03
1955 2 26 3.45
1955 2 27 5.01
1955 2 28 3.07
1955 3 1 5.96
1955 3 2 5.49
1955 3 3 1.31
1955 3 4 2.35
1955 3 5 5.11
1955 3 6 7.86
1955 3 7 5.02
1955 3 8 0.6
1955 3 9 3.39
1955 3 10 2.35
1955 3 11 -2.58
1955 3 12 -1.96
1955 3 13 -1.84
1955 3 14 -0.88
1955 3 15 4.49
1955 3 16 -0.23
1955 3 17 -1.69
1955 3 18 -1.47
1955 3 19 0.75
1955 3 20 4.42
1955 3 21 2.15
1955 3 22 9.11
1955 3 23 6.03
1955 3 24 4.59
1955 3 25 6.36
1955 3 26 2.99
1955 3 27 0.5
1955 3 28 4.42
1955 3 29 6.4
1955 3 30 3.87
1955 3 31 7.83
1955 4 1 2.94
1955 4 2 6
1955 4 3 3.73
1955 4 4 7.57
1955 4 5 11.39
1955 4 6 7.14
1955 4 7 5.23
1955 4 8 8.57
1955 4 9 8.52
1955 4 10 4.91
1955 4 11 3.97
1955 4 12 1.33
1955 4 13 5.31
1955 4 14 7.85
1955 4 15 7.64
1955 4 16 11.57
1955 4 17 8.93
1955 4 18 6.76
1955 4 19 10.37
1955 4 20 11.48
1955 4 21 6.93
1955 4 22 4.89
1955 4 23 2.4
1955 4 24 7.43
1955 4 25 11.43
1955 4 26 8.19
1955 4 27 8.59
1955 4 28 10.25
1955 4 29 10.53
1955 4 30 11.04
1955 5 1 11.82
1955 5 2 12.87
1955 5 3 12.15
1955 5 4 13.43
1955 5 5 14.86
1955 5 6 11.88
1955 5 7 9.62
1955 5 8 6.78
1955 5 9 9.24
1955 5 10 10.15
1955 5 11 11.01
1955 5 12 10.87
1955 5 13 13.54
1955 5 14 12.77
1955 5 15 11.73
1955 5 16 12.92
1955 5 17 13.49
1955 5 18 14.02
1955 5 19 14.66
1955 5 20 16.35
1955 5 21 17.14
1955 5 22 16.78
1955 5 23 14.28
1955 5 24 15.07
1955 5 25 14.43
1955 5 26 13.73
1955 5 27 13.57
1955 5 28 12.84
1955 5 29 12.75
1955 5 30 13.35
1955 5 31 14.78
1955 6 1 15.87
1955 6 2 13.91
1955 6 3 13.84
1955 6 4 14.52
1955 6 5 16.44
1955 6 6 15.29
1955 6 7 15.3
1955 6 8 14.93
1955 6 9 16.63
1955 6 10 17.82
1955 6 11 17.86
1955 6 12 18.08
1955 6 13 18.12
1955 6 14 17.8
1955 6 15 17.36
1955 6 16 16.36
1955 6 17 16.22
1955 6 18 16.79
1955 6 19 18
1955 6 20 19.8
1955 6 21 19.59
1955 6 22 19.47
1955 6 23 18.04
1955 6 24 16.91
1955 6 25 15.16
1955 6 26 13.76
1955 6 27 15.6
1955 6 28 19.14
1955 6 29 18.25
1955 6 30 20.58
1955 7 1 20.86
1955 7 2 19.32
1955 7 3 19.41
1955 7 4 19.96
1955 7 5 19.38
1955 7 6 19.51
1955 7 7 20
1955 7 8 20.08
1955 7 9 20.17
1955 7 10 20.1
1955 7 11 19.43
1955 7 12 19.93
1955 7 13 19.7
1955 7 14 17.81
1955 7 15 18.75
1955 7 16 18.88
1955 7 17 18.6
1955 7 18 19.42
1955 7 19 19.52
1955 7 20 18.98
1955 7 21 19.13
1955 7 22 18.52
1955 7 23 19.91
1955 7 24 19.9
1955 7 25 19.81
1955 7 26 20.43
1955 7 27 20.14
1955 7 28 20.25
1955 7 29 21.67
1955 7 30 21.78
1955 7 31 21.54
1955 8 1 21.32
1955 8 2 19.56
1955 8 3 19.33
1955 8 4 18.83
1955 8 5 19.15
1955 8 6 18.34
1955 8 7 17.49
1955 8 8 17.86
1955 8 9 17.94
1955 8 10 18.67
1955 8 11 18.48
1955 8 12 19.26
1955 8 13 18.8
1955 8 14 17.74
1955 8 15 18.8
1955 8 16 18.49
1955 8 17 18.37
1955 8 18 18.86
1955 8 19 17.87
1955 8 20 18.39
1955 8 21 18.38
1955 8 22 17.12
1955 8 23 12.85
1955 8 24 13.45
1955 8 25 14.71
1955 8 26 16
1955 8 27 17.83
1955 8 28 16.81
1955 8 29 16.68
1955 8 30 17.42
1955 8 31 17.25
1955 9 1 15.18
1955 9 2 16.17
1955 9 3 16.84
1955 9 4 15.14
1955 9 5 13.79
1955 9 6 13.12
1955 9 7 13.43
1955 9 8 15.15
1955 9 9 14.79
1955 9 10 15.74
1955 9 11 14.61
1955 9 12 13.89
1955 9 13 14.39
1955 9 14 16.7
1955 9 15 15.96
1955 9 16 15.79
1955 9 17 14.78
1955 9 18 15.8
1955 9 19 16.64
1955 9 20 13.23
1955 9 21 7.76
1955 9 22 4.28
1955 9 23 5.54
1955 9 24 6.04
1955 9 25 5.31
1955 9 26 5.94
1955 9 27 8.46
1955 9 28 8.8
1955 9 29 9.43
1955 9 30 10.94
1955 10 1 11.09
1955 10 2 10.44
1955 10 3 10.25
1955 10 4 9.4
1955 10 5 8.52
1955 10 6 8.3
1955 10 7 8.92
1955 10 8 9.84
1955 10 9 10.73
1955 10 10 7.38
1955 10 11 7.7
1955 10 12 9.17
1955 10 13 10.4
1955 10 14 13.12
1955 10 15 13.21
1955 10 16 15.05
1955 10 17 8.97
1955 10 18 9.87
1955 10 19 13.09
1955 10 20 4.29
1955 10 21 -1.15
1955 10 22 -3.31
1955 10 23 -3.87
1955 10 24 -2.89
1955 10 25 0.23
1955 10 26 0.94
1955 10 27 0.22
1955 10 28 3.57
1955 10 29 4.44
1955 10 30 4.09
1955 10 31 4.55
1955 11 1 9.26
1955 11 2 3.39
1955 11 3 0.45
1955 11 4 3.74
1955 11 5 7.59
1955 11 6 4.02
1955 11 7 4.64
1955 11 8 2.97
1955 11 9 5.34
1955 11 10 9.19
1955 11 11 6.28
1955 11 12 1.93
1955 11 13 -1.04
1955 11 14 -1.29
1955 11 15 6.84
1955 11 16 9.74
1955 11 17 9.66
1955 11 18 7.16
1955 11 19 8.88
1955 11 20 4.46
1955 11 21 0.6
1955 11 22 -1.49
1955 11 23 1.28
1955 11 24 0.36
1955 11 25 2.49
1955 11 26 9.55
1955 11 27 10
1955 11 28 7.58
1955 11 29 -1.34
1955 11 30 -4.52
1955 12 1 -1.64
1955 12 2 0.95
1955 12 3 5.81
1955 12 4 0.56
1955 12 5 1.96
1955 12 6 -1.83
1955 12 7 -3.84
1955 12 8 -3.47
1955 12 9 -4.14
1955 12 10 -4.2
1955 12 11 -3.09
1955 12 12 -1.76
1955 12 13 -0.37
1955 12 14 -2.14
1955 12 15 -2.72
1955 12 16 -2.23
1955 12 17 -2.09
1955 12 18 -0.2
1955 12 19 -2.28
1955 12 20 2.59
1955 12 21 3.71
1955 12 22 0.86
1955 12 23 -0.89
1955 12 24 -1.91
1955 12 25 -1.55
1955 12 26 -3.36
1955 12 27 -1.8
1955 12 28 -1.2
1955 12 29 3.62
1955 12 30 2.15
1955 12 31 1.05
1956 1 1 -2.73
1956 1 2 -14.68
1956 1 3 -19.25
1956 1 4 -12.63
1956 1 5 -8.58
1956 1 6 -12.18
1956 1 7 -10.84
1956 1 8 -11.45
1956 1 9 -9.34
1956 1 10 -6.82
1956 1 11 -6.45
1956 1 12 -5.33
1956 1 13 -1.14
1956 1 14 -1.86
1956 1 15 -2.45
1956 1 16 -5.56
1956 1 17 -6.06
1956 1 18 -4.52
1956 1 19 -1.16
1956 1 20 -3.06
1956 1 21 -7.2
1956 1 22 -8.65
1956 1 23 -9.18
1956 1 24 -5.14
1956 1 25 0.66
1956 1 26 -1.86
1956 1 27 -4.52
1956 1 28 -6.78
1956 1 29 -5.39
1956 1 30 -5.54
1956 1 31 -3.61
1956 2 1 -1.38
1956 2 2 1.99
1956 2 3 3.61
1956 2 4 7.82
1956 2 5 6.87
1956 2 6 3.03
1956 2 7 -5.06
1956 2 8 -2.06
1956 2 9 1.71
1956 2 10 2.06
1956 2 11 -1.99
1956 2 12 -8.78
1956 2 13 -9.02
1956 2 14 -3.68
1956 2 15 1.69
1956 2 16 3.5
1956 2 17 7.48
1956 2 18 11.32
1956 2 19 3.78
1956 2 20 0.46
1956 2 21 6.18
1956 2 22 2.62
1956 2 23 -0.65
1956 2 24 5.27
1956 2 25 5.76
1956 2 26 9
1956 2 27 4.51
1956 2 28 1.53
1956 3 1 -1.49
1956 3 2 -1.01
1956 3 3 6.06
1956 3 4 -0.51
1956 3 5 -0.44
1956 3 6 2.99
1956 3 7 9.37
1956 3 8 3.23
1956 3 9 2.37
1956 3 10 3.68
1956 3 11 7.56
1956 3 12 -0.08
1956 3 13 1.05
1956 3 14 -0.61
1956 3 15 0.88
1956 3 16 9.84
1956 3 17 7.44
1956 3 18 -0.16
1956 3 19 0.32
1956 3 20 0.18
1956 3 21 3.59
1956 3 22 6.4
1956 3 23 12.59
1956 3 24 4.13
1956 3 25 1.64
1956 3 26 4.64
1956 3 27 3.53
1956 3 28 9.33
1956 3 29 14.87
1956 3 30 3.78
1956 3 31 6.46
1956 4 1 -0.06
1956 4 2 4.63
1956 4 3 3.44
1956 4 4 2.08
1956 4 5 2.93
1956 4 6 5
1956 4 7 8.64
1956 4 8 3.07
1956 4 9 3.41
1956 4 10 4.01
1956 4 11 6.52
1956 4 12 4.83
1956 4 13 6.07
1956 4 14 8.61
1956 4 15 13.41
1956 4 16 11.44
1956 4 17 8.9
1956 4 18 5.63
1956 4 19 6.95
1956 4 20 6.37
1956 4 21 7.02
1956 4 22 6.55
1956 4 23 9.97
1956 4 24 4.87
1956 4 25 5.01
1956 4 26 6.99
1956 4 27 8.84
1956 4 28 9.01
1956 4 29 11.03
1956 4 30 10.28
1956 5 1 12.28
1956 5 2 9.72
1956 5 3 7.95
1956 5 4 4.64
1956 5 5 8.79
1956 5 6 7.38
1956 5 7 10.3
1956 5 8 14.5
1956 5 9 12.56
1956 5 10 11.46
1956 5 11 11.45
1956 5 12 11.68
1956 5 13 14.41
1956 5 14 16.37
1956 5 15 14.23
1956 5 16 15.7
1956 5 17 14.39
1956 5 18 12.59
1956 5 19 15.88
1956 5 20 16.28
1956 5 21 15.13
1956 5 22 14.36
1956 5 23 14.41
1956 5 24 13.49
1956 5 25 12.44
1956 5 26 12.86
1956 5 27 14.43
1956 5 28 16.49
1956 5 29 17.07
1956 5 30 17.97
1956 5 31 15.27
1956 6 1 14.85
1956 6 2 14.87
1956 6 3 12.69
1956 6 4 15
1956 6 5 17.49
1956 6 6 18.36
1956 6 7 17.75
1956 6 8 16.89
1956 6 9 15.81
1956 6 10 16.77
1956 6 11 17.83
1956 6 12 19.07
1956 6 13 21.74
1956 6 14 22.63
1956 6 15 20.5
1956 6 16 21.86
1956 6 17 23.04
1956 6 18 23.99
1956 6 19 22.01
1956 6 20 21.31
1956 6 21 21.25
1956 6 22 21.11
1956 6 23 22.84
1956 6 24 23.09
1956 6 25 20.92
1956 6 26 19.51
1956 6 27 20.34
1956 6 28 20.49
1956 6 29 20.85
1956 6 30 22.66
1956 7 1 22.72
1956 7 2 20.93
1956 7 3 19.38
1956 7 4 18.89
1956 7 5 19.31
1956 7 6 19.89
1956 7 7 20.57
1956 7 8 21.39
1956 7 9 20.39
1956 7 10 16.92
1956 7 11 18.03
1956 7 12 20.6
1956 7 13 20.18
1956 7 14 19.02
1956 7 15 18.89
1956 7 16 17.35
1956 7 17 17.94
1956 7 18 17.91
1956 7 19 20.66
1956 7 20 23.18
1956 7 21 22.73
1956 7 22 22.66
1956 7 23 21.37
1956 7 24 19.96
1956 7 25 19.87
1956 7 26 21.84
1956 7 27 21.99
1956 7 28 20.61
1956 7 29 22.33
1956 7 30 21.47
1956 7 31 22.57
1956 8 1 22.96
1956 8 2 21.52
1956 8 3 19.44
1956 8 4 19.24
1956 8 5 19.11
1956 8 6 18.19
1956 8 7 17.85
1956 8 8 17.21
1956 8 9 16.67
1956 8 10 16.39
1956 8 11 16.62
1956 8 12 16.58
1956 8 13 15.48
1956 8 14 16.48
1956 8 15 16.08
1956 8 16 16.34
1956 8 17 13.85
1956 8 18 12.98
1956 8 19 13.99
1956 8 20 13.08
1956 8 21 12.97
1956 8 22 14.1
1956 8 23 15.53
1956 8 24 15.91
1956 8 25 15.75
1956 8 26 15.92
1956 8 27 15.09
1956 8 28 15.66
1956 8 29 15.43
1956 8 30 17.84
1956 8 31 18.24
1956 9 1 17.34
1956 9 2 15.87
1956 9 3 16.12
1956 9 4 15.07
1956 9 5 15.86
1956 9 6 16.47
1956 9 7 16.72
1956 9 8 17.56
1956 9 9 17.29
1956 9 10 16.09
1956 9 11 15.28
1956 9 12 15.58
1956 9 13 16.74
1956 9 14 17.31
1956 9 15 17.1
1956 9 16 17.61
1956 9 17 16.84
1956 9 18 16.58
1956 9 19 16.94
1956 9 20 14.77
1956 9 21 13.96
1956 9 22 15.1
1956 9 23 16.69
1956 9 24 17.96
1956 9 25 16.33
1956 9 26 16.45
1956 9 27 18.07
1956 9 28 16.59
1956 9 29 14.86
1956 9 30 17.85
1956 10 1 12
1956 10 2 7.11
1956 10 3 8.16
1956 10 4 8.3
1956 10 5 7.43
1956 10 6 9.58
1956 10 7 11.99
1956 10 8 10.61
1956 10 9 7.31
1956 10 10 8.86
1956 10 11 12.01
1956 10 12 9.44
1956 10 13 6.86
1956 10 14 4.72
1956 10 15 2.33
1956 10 16 4.58
1956 10 17 8.67
1956 10 18 8.53
1956 10 19 9.08
1956 10 20 8.54
1956 10 21 8.88
1956 10 22 7.96
1956 10 23 8.48
1956 10 24 10.32
1956 10 25 7.18
1956 10 26 7.18
1956 10 27 8.01
1956 10 28 8.59
1956 10 29 7.81
1956 10 30 7.18
1956 10 31 5.77
1956 11 1 5.18
1956 11 2 1.54
1956 11 3 7.17
1956 11 4 4.69
1956 11 5 5.72
1956 11 6 0.74
1956 11 7 3.46
1956 11 8 3.32
1956 11 9 5.42
