MDS,Port 1,Port 2,Port 3,Port 4,Port 5
10/16/2012 1:00 PM,-131,0.131,-208,0.142,
10/16/2012 1:30 PM,-131,0.131,-208,0.141,
10/16/2012 2:00 PM,-132,0.131,-208,0.141,
10/16/2012 2:30 PM,-131,0.132,-206,0.141,
10/16/2012 3:00 PM,-131,0.131,-210,0.141,
10/16/2012 3:30 PM,-131,0.132,-208,0.141,
10/16/2012 4:00 PM,-131,0.132,-208,0.141,
10/16/2012 4:30 PM,-132,0.132,-208,0.141,
10/16/2012 5:00 PM,-132,0.132,-208,0.141,
10/16/2012 5:30 PM,-135,0.132,-208,0.141,
10/16/2012 6:00 PM,-136,0.132,-208,0.141,
10/16/2012 6:30 PM,-137,0.132,-210,0.141,
10/16/2012 7:00 PM,-137,0.132,-210,0.141,
10/16/2012 7:30 PM,-138,0.132,-212,0.141,
10/16/2012 8:00 PM,-138,0.132,-212,0.141,
10/16/2012 8:30 PM,-139,0.132,-212,0.14,
10/16/2012 9:00 PM,-139,0.132,-214,0.14,
10/16/2012 9:30 PM,-140,0.132,-212,0.141,
10/16/2012 10:00 PM,-140,0.132,-214,0.141,
10/16/2012 10:30 PM,-142,0.132,-214,0.141,
10/16/2012 11:00 PM,-140,0.132,-216,0.141,
10/16/2012 11:30 PM,-140,0.132,-216,0.141,
10/17/2012 12:00 AM,-142,0.132,-216,0.141,
10/17/2012 12:30 AM,-142,0.132,-214,0.141,
10/17/2012 1:00 AM,-143,0.132,-214,0.141,
10/17/2012 1:30 AM,-143,0.132,-216,0.141,
10/17/2012 2:00 AM,-143,0.132,-214,0.141,
10/17/2012 2:30 AM,-144,0.131,-216,0.141,
10/17/2012 3:00 AM,-144,0.131,-216,0.14,
10/17/2012 3:30 AM,-145,0.13,-216,0.14,
10/17/2012 4:00 AM,-145,0.13,-216,0.14,
10/17/2012 4:30 AM,-145,0.13,-216,0.14,
10/17/2012 5:00 AM,-147,0.13,-220,0.14,
10/17/2012 5:30 AM,-147,0.13,-218,0.14,
10/17/2012 6:00 AM,-148,0.13,-218,0.14,
10/17/2012 6:30 AM,-147,0.13,-220,0.14,
10/17/2012 7:00 AM,-149,0.13,-218,0.14,
10/17/2012 7:30 AM,-149,0.13,-220,0.14,
10/17/2012 8:00 AM,-151,0.13,-220,0.14,
10/17/2012 8:30 AM,-149,0.13,-218,0.14,
10/17/2012 9:00 AM,-151,0.13,-220,0.14,
10/17/2012 9:30 AM,-151,0.13,-222,0.14,
10/17/2012 10:00 AM,-152,0.129,-220,0.14,
10/17/2012 10:30 AM,-151,0.13,-218,0.139,
10/17/2012 11:00 AM,-152,0.129,-218,0.139,
10/17/2012 11:30 AM,-151,0.129,-216,0.139,
10/17/2012 12:00 PM,-152,0.129,-216,0.139,
10/17/2012 12:30 PM,-152,0.13,-216,0.139,
10/17/2012 1:00 PM,-152,0.13,-216,0.139,
10/17/2012 1:30 PM,-152,0.129,-216,0.139,
10/17/2012 2:00 PM,-155,0.13,-216,0.139,
10/17/2012 2:30 PM,-155,0.13,-216,0.139,
10/17/2012 3:00 PM,-155,0.13,-220,0.139,
10/17/2012 3:30 PM,-156,0.131,-218,0.139,
10/17/2012 4:00 PM,-155,0.131,-214,0.139,
10/17/2012 4:30 PM,-156,0.131,-216,0.139,
10/17/2012 5:00 PM,-156,0.132,-216,0.139,
10/17/2012 5:30 PM,-157,0.132,-216,0.139,
10/17/2012 6:00 PM,-157,0.132,-216,0.139,
10/17/2012 6:30 PM,-157,0.132,-216,0.139,
10/17/2012 7:00 PM,-159,0.132,-216,0.139,
10/17/2012 7:30 PM,-159,0.132,-220,0.139,
10/17/2012 8:00 PM,-160,0.132,-220,0.139,
10/17/2012 8:30 PM,-160,0.131,-220,0.139,
10/17/2012 9:00 PM,-162,0.131,-220,0.139,
10/17/2012 9:30 PM,-162,0.13,-220,0.139,
10/17/2012 10:00 PM,-162,0.13,-222,0.139,
10/17/2012 10:30 PM,-163,0.13,-222,0.139,
10/17/2012 11:00 PM,-163,0.13,-224,0.139,
10/17/2012 11:30 PM,-163,0.13,-222,0.139,
10/18/2012 12:00 AM,-164,0.129,-222,0.139,
10/18/2012 12:30 AM,-164,0.13,-222,0.139,
10/18/2012 1:00 AM,-164,0.129,-224,0.139,
10/18/2012 1:30 AM,-166,0.129,-222,0.138,
10/18/2012 2:00 AM,-167,0.129,-224,0.139,
10/18/2012 2:30 AM,-167,0.128,-224,0.139,
10/18/2012 3:00 AM,-167,0.128,-224,0.138,
10/18/2012 3:30 AM,-167,0.128,-224,0.138,
10/18/2012 4:00 AM,-169,0.128,-224,0.138,
10/18/2012 4:30 AM,-170,0.128,-226,0.138,
10/18/2012 5:00 AM,-170,0.128,-226,0.138,
10/18/2012 5:30 AM,-170,0.128,-226,0.138,
10/18/2012 6:00 AM,-172,0.128,-226,0.137,
10/18/2012 6:30 AM,-172,0.128,-224,0.137,
10/18/2012 7:00 AM,-172,0.128,-226,0.137,
10/18/2012 7:30 AM,-173,0.128,-226,0.137,
10/18/2012 8:00 AM,-173,0.128,-226,0.137,
10/18/2012 8:30 AM,-173,0.128,-230,0.137,
10/18/2012 9:00 AM,-175,0.128,-230,0.137,
10/18/2012 9:30 AM,-175,0.128,-228,0.137,
10/18/2012 10:00 AM,-175,0.128,-226,0.137,
10/18/2012 10:30 AM,-175,0.128,-224,0.137,
10/18/2012 11:00 AM,-175,0.128,-224,0.137,
10/18/2012 11:30 AM,-173,0.128,-226,0.137,
10/18/2012 12:00 PM,-175,0.128,-224,0.137,
10/18/2012 12:30 PM,-175,0.128,-220,0.137,
10/18/2012 1:00 PM,-175,0.128,-222,0.137,
10/18/2012 1:30 PM,-177,0.128,-220,0.137,
10/18/2012 2:00 PM,-177,0.128,-222,0.136,
10/18/2012 2:30 PM,-177,0.128,-218,0.136,
10/18/2012 3:00 PM,-178,0.128,-222,0.135,
10/18/2012 3:30 PM,-180,0.129,-226,0.135,
10/18/2012 4:00 PM,-178,0.13,-222,0.137,
10/18/2012 4:30 PM,-180,0.13,-222,0.137,
10/18/2012 5:00 PM,-180,0.13,-222,0.137,
10/18/2012 5:30 PM,-178,0.13,-220,0.137,
10/18/2012 6:00 PM,-178,0.13,-222,0.137,
10/18/2012 6:30 PM,-178,0.13,-222,0.137,
10/18/2012 7:00 PM,-180,0.13,-224,0.137,
10/18/2012 7:30 PM,-180,0.13,-226,0.137,
10/18/2012 8:00 PM,-181,0.13,-228,0.137,
10/18/2012 8:30 PM,-183,0.13,-230,0.137,
10/18/2012 9:00 PM,-183,0.129,-228,0.137,
10/18/2012 9:30 PM,-183,0.128,-233,0.137,
10/18/2012 10:00 PM,-185,0.128,-228,0.137,
10/18/2012 10:30 PM,-186,0.128,-233,0.137,
10/18/2012 11:00 PM,-186,0.128,-233,0.137,
10/18/2012 11:30 PM,-186,0.128,-235,0.136,
10/19/2012 12:00 AM,-188,0.128,-233,0.136,
10/19/2012 12:30 AM,-188,0.128,-235,0.136,
10/19/2012 1:00 AM,-190,0.128,-235,0.136,
10/19/2012 1:30 AM,-190,0.128,-237,0.135,
10/19/2012 2:00 AM,-192,0.127,-237,0.135,
10/19/2012 2:30 AM,-193,0.127,-237,0.135,
10/19/2012 3:00 AM,-192,0.127,-237,0.135,
10/19/2012 3:30 AM,-193,0.127,-239,0.135,
10/19/2012 4:00 AM,-193,0.127,-241,0.135,
10/19/2012 4:30 AM,-193,0.126,-244,0.135,
10/19/2012 5:00 AM,-193,0.126,-244,0.135,
10/19/2012 5:30 AM,-197,0.125,-244,0.134,
10/19/2012 6:00 AM,-197,0.125,-246,0.134,
10/19/2012 6:30 AM,-197,0.125,-246,0.134,
10/19/2012 7:00 AM,-197,0.125,-246,0.134,
10/19/2012 7:30 AM,-201,0.125,-246,0.134,
10/19/2012 8:00 AM,-202,0.125,-246,0.134,
10/19/2012 8:30 AM,-201,0.125,-246,0.134,
10/19/2012 9:00 AM,-201,0.124,-246,0.134,
10/19/2012 9:30 AM,-201,0.124,-246,0.134,
10/19/2012 10:00 AM,-201,0.124,-241,0.134,
10/19/2012 10:30 AM,-201,0.125,-237,0.134,
10/19/2012 11:00 AM,-201,0.124,-235,0.134,
10/19/2012 11:30 AM,-201,0.124,-233,0.134,
10/19/2012 12:00 PM,-201,0.125,-233,0.134,
10/19/2012 12:30 PM,-201,0.125,-230,0.134,
10/19/2012 1:00 PM,-201,0.125,-230,0.134,
10/19/2012 1:30 PM,-204,0.125,-230,0.134,
10/19/2012 2:00 PM,-204,0.125,-228,0.134,
10/19/2012 2:30 PM,-202,0.126,-228,0.134,
10/19/2012 3:00 PM,-202,0.127,-230,0.134,
10/19/2012 3:30 PM,-202,0.127,-233,0.134,
10/19/2012 4:00 PM,-204,0.128,-230,0.134,
10/19/2012 4:30 PM,-202,0.128,-228,0.134,
10/19/2012 5:00 PM,-204,0.128,-230,0.134,
10/19/2012 5:30 PM,-204,0.128,-228,0.134,
10/19/2012 6:00 PM,-204,0.128,-228,0.134,
10/19/2012 6:30 PM,-204,0.128,-230,0.135,
10/19/2012 7:00 PM,-204,0.128,-233,0.135,
10/19/2012 7:30 PM,-206,0.128,-235,0.135,
10/19/2012 8:00 PM,-206,0.128,-233,0.134,
10/19/2012 8:30 PM,-208,0.128,-235,0.134,
10/19/2012 9:00 PM,-210,0.128,-235,0.134,
10/19/2012 9:30 PM,-210,0.128,-235,0.134,
10/19/2012 10:00 PM,-212,0.127,-239,0.134,
10/19/2012 10:30 PM,-212,0.127,-239,0.134,
10/19/2012 11:00 PM,-212,0.127,-239,0.134,
10/19/2012 11:30 PM,-214,0.127,-239,0.134,
10/20/2012 12:00 AM,-216,0.126,-241,0.134,
10/20/2012 12:30 AM,-216,0.126,-241,0.134,
10/20/2012 1:00 AM,-216,0.126,-241,0.134,
10/20/2012 1:30 AM,-218,0.125,-244,0.134,
10/20/2012 2:00 AM,-218,0.125,-239,0.134,
10/20/2012 2:30 AM,-218,0.125,-244,0.134,
10/20/2012 3:00 AM,-220,0.125,-244,0.134,
10/20/2012 3:30 AM,-218,0.125,-241,0.134,
10/20/2012 4:00 AM,-222,0.125,-241,0.134,
10/20/2012 4:30 AM,-222,0.125,-241,0.134,
10/20/2012 5:00 AM,-220,0.125,-241,0.134,
10/20/2012 5:30 AM,-222,0.125,-241,0.134,
10/20/2012 6:00 AM,-224,0.125,-241,0.134,
10/20/2012 6:30 AM,-224,0.124,-241,0.134,
10/20/2012 7:00 AM,-224,0.124,-241,0.134,
10/20/2012 7:30 AM,-226,0.124,-241,0.134,
10/20/2012 8:00 AM,-228,0.124,-244,0.133,
10/20/2012 8:30 AM,-226,0.124,-244,0.134,
10/20/2012 9:00 AM,-228,0.124,-244,0.133,
10/20/2012 9:30 AM,-228,0.123,-241,0.133,
10/20/2012 10:00 AM,-228,0.123,-239,0.133,
10/20/2012 10:30 AM,-228,0.123,-239,0.133,
10/20/2012 11:00 AM,-226,0.124,-237,0.133,
10/20/2012 11:30 AM,-226,0.124,-237,0.132,
10/20/2012 12:00 PM,-228,0.124,-237,0.132,
10/20/2012 12:30 PM,-228,0.124,-235,0.132,
10/20/2012 1:00 PM,-230,0.124,-235,0.132,
10/20/2012 1:30 PM,-230,0.124,-235,0.132,
10/20/2012 2:00 PM,-233,0.125,-233,0.132,
10/20/2012 2:30 PM,-230,0.125,-235,0.132,
10/20/2012 3:00 PM,-230,0.125,-233,0.132,
10/20/2012 3:30 PM,-233,0.125,-233,0.132,
10/20/2012 4:00 PM,-228,0.125,-233,0.132,
10/20/2012 4:30 PM,-233,0.125,-233,0.132,
10/20/2012 5:00 PM,-233,0.126,-230,0.132,
10/20/2012 5:30 PM,-233,0.127,-230,0.132,
10/20/2012 6:00 PM,-233,0.127,-233,0.132,
10/20/2012 6:30 PM,-235,0.127,-233,0.133,
10/20/2012 7:00 PM,-235,0.127,-233,0.133,
10/20/2012 7:30 PM,-235,0.127,-235,0.133,
10/20/2012 8:00 PM,-237,0.127,-237,0.132,
10/20/2012 8:30 PM,-239,0.126,-235,0.132,
10/20/2012 9:00 PM,-239,0.126,-237,0.132,
10/20/2012 9:30 PM,-239,0.125,-237,0.133,
10/20/2012 10:00 PM,-241,0.125,-237,0.132,
10/20/2012 10:30 PM,-239,0.125,-239,0.132,
10/20/2012 11:00 PM,-244,0.125,-239,0.132,
10/20/2012 11:30 PM,-244,0.125,-239,0.132,
10/21/2012 12:00 AM,-244,0.125,-239,0.132,
10/21/2012 12:30 AM,-244,0.125,-239,0.132,
10/21/2012 1:00 AM,-246,0.125,-241,0.132,
10/21/2012 1:30 AM,-246,0.125,-241,0.132,
10/21/2012 2:00 AM,-248,0.124,-241,0.132,
10/21/2012 2:30 AM,-248,0.124,-241,0.132,
10/21/2012 3:00 AM,-248,0.124,-244,0.132,
10/21/2012 3:30 AM,-251,0.124,-241,0.132,
10/21/2012 4:00 AM,-251,0.124,-244,0.132,
10/21/2012 4:30 AM,-251,0.123,-244,0.132,
10/21/2012 5:00 AM,-256,0.123,-244,0.132,
10/21/2012 5:30 AM,-253,0.123,-246,0.132,
10/21/2012 6:00 AM,-253,0.123,-244,0.132,
10/21/2012 6:30 AM,-256,0.123,-246,0.131,
10/21/2012 7:00 AM,-258,0.123,-248,0.131,
10/21/2012 7:30 AM,-256,0.123,-248,0.131,
10/21/2012 8:00 AM,-258,0.123,-248,0.131,
10/21/2012 8:30 AM,-256,0.123,-248,0.131,
10/21/2012 9:00 AM,-258,0.123,-246,0.131,
10/21/2012 9:30 AM,-258,0.123,-244,0.131,
10/21/2012 10:00 AM,-256,0.122,-241,0.131,
10/21/2012 10:30 AM,-258,0.123,-239,0.131,
10/21/2012 11:00 AM,-256,0.123,-239,0.131,
10/21/2012 11:30 AM,-256,0.123,-239,0.131,
10/21/2012 12:00 PM,-256,0.123,-239,0.13,
10/21/2012 12:30 PM,-258,0.123,-237,0.13,
10/21/2012 1:00 PM,-258,0.123,-237,0.13,
10/21/2012 1:30 PM,-256,0.123,-237,0.13,
10/21/2012 2:00 PM,-256,0.123,-237,0.13,
10/21/2012 2:30 PM,-256,0.123,-235,0.13,
10/21/2012 3:00 PM,-256,0.124,-237,0.13,
10/21/2012 3:30 PM,-258,0.125,-241,0.13,
10/21/2012 4:00 PM,-256,0.125,-235,0.13,
10/21/2012 4:30 PM,-256,0.125,-235,0.131,
10/21/2012 5:00 PM,-256,0.126,-235,0.131,
10/21/2012 5:30 PM,-258,0.127,-239,0.131,
10/21/2012 6:00 PM,-256,0.127,-235,0.131,
10/21/2012 6:30 PM,-256,0.127,-235,0.132,
10/21/2012 7:00 PM,-258,0.127,-237,0.132,
10/21/2012 7:30 PM,-258,0.127,-239,0.132,
10/21/2012 8:00 PM,-263,0.127,-239,0.132,
10/21/2012 8:30 PM,-261,0.126,-241,0.132,
10/21/2012 9:00 PM,-263,0.126,-239,0.132,
10/21/2012 9:30 PM,-263,0.125,-241,0.132,
10/21/2012 10:00 PM,-266,0.125,-241,0.132,
10/21/2012 10:30 PM,-266,0.125,-244,0.132,
10/21/2012 11:00 PM,-266,0.125,-244,0.132,
10/21/2012 11:30 PM,-263,0.125,-241,0.132,
10/22/2012 12:00 AM,-266,0.125,-241,0.132,
10/22/2012 12:30 AM,-266,0.125,-241,0.131,
10/22/2012 1:00 AM,-266,0.124,-241,0.131,
10/22/2012 1:30 AM,-271,0.124,-244,0.131,
10/22/2012 2:00 AM,-268,0.123,-244,0.131,
10/22/2012 2:30 AM,-271,0.123,-248,0.131,
10/22/2012 3:00 AM,-273,0.123,-248,0.131,
10/22/2012 3:30 AM,-276,0.123,-246,0.131,
10/22/2012 4:00 AM,-273,0.123,-248,0.131,
10/22/2012 4:30 AM,-273,0.123,-246,0.131,
10/22/2012 5:00 AM,-273,0.123,-246,0.13,
10/22/2012 5:30 AM,-276,0.123,-246,0.13,
10/22/2012 6:00 AM,-276,0.123,-251,0.13,
10/22/2012 6:30 AM,-279,0.122,-248,0.13,
10/22/2012 7:00 AM,-281,0.123,-251,0.13,
10/22/2012 7:30 AM,-279,0.122,-251,0.13,
10/22/2012 8:00 AM,-279,0.122,-251,0.13,
10/22/2012 8:30 AM,-281,0.122,-251,0.13,
10/22/2012 9:00 AM,-279,0.122,-248,0.13,
10/22/2012 9:30 AM,-279,0.122,-246,0.13,
10/22/2012 10:00 AM,-279,0.122,-246,0.13,
10/22/2012 10:30 AM,-279,0.122,-244,0.13,
10/22/2012 11:00 AM,-279,0.122,-244,0.13,
10/22/2012 11:30 AM,-279,0.122,-244,0.13,
10/22/2012 12:00 PM,-276,0.122,-244,0.13,
10/22/2012 12:30 PM,-273,0.122,-239,0.13,
10/22/2012 1:00 PM,-276,0.123,-239,0.129,
10/22/2012 1:30 PM,-276,0.123,-237,0.13,
10/22/2012 2:00 PM,-279,0.123,-237,0.129,
10/22/2012 2:30 PM,-279,0.123,-237,0.129,
10/22/2012 3:00 PM,-276,0.124,-239,0.129,
10/22/2012 3:30 PM,-279,0.125,-239,0.129,
10/22/2012 4:00 PM,-279,0.125,-239,0.13,
10/22/2012 4:30 PM,-276,0.125,-239,0.13,
10/22/2012 5:00 PM,-276,0.125,-239,0.13,
10/22/2012 5:30 PM,-276,0.125,-239,0.131,
10/22/2012 6:00 PM,-276,0.125,-239,0.131,
10/22/2012 6:30 PM,-273,0.125,-239,0.131,
10/22/2012 7:00 PM,-279,0.125,-239,0.131,
10/22/2012 7:30 PM,-279,0.125,-241,0.131,
10/22/2012 8:00 PM,-281,0.125,-244,0.131,
10/22/2012 8:30 PM,-281,0.125,-246,0.13,
10/22/2012 9:00 PM,-281,0.124,-244,0.13,
10/22/2012 9:30 PM,-281,0.124,-246,0.13,
10/22/2012 10:00 PM,-281,0.123,-246,0.13,
10/22/2012 10:30 PM,-284,0.123,-246,0.13,
10/22/2012 11:00 PM,-284,0.123,-248,0.13,
10/22/2012 11:30 PM,-284,0.123,-248,0.13,
10/23/2012 12:00 AM,-287,0.123,-248,0.13,
10/23/2012 12:30 AM,-290,0.123,-248,0.13,
10/23/2012 1:00 AM,-290,0.123,-251,0.13,
10/23/2012 1:30 AM,-290,0.122,-251,0.13,
10/23/2012 2:00 AM,-292,0.122,-251,0.129,
10/23/2012 2:30 AM,-290,0.122,-251,0.129,
10/23/2012 3:00 AM,-292,0.122,-251,0.129,
10/23/2012 3:30 AM,-292,0.122,-253,0.129,
10/23/2012 4:00 AM,-292,0.121,-251,0.129,
10/23/2012 4:30 AM,-292,0.122,-251,0.129,
10/23/2012 5:00 AM,-295,0.121,-253,0.129,
10/23/2012 5:30 AM,-292,0.121,-253,0.128,
10/23/2012 6:00 AM,-292,0.121,-253,0.128,
10/23/2012 6:30 AM,-298,0.121,-253,0.128,
10/23/2012 7:00 AM,-298,0.121,-253,0.128,
10/23/2012 7:30 AM,-298,0.121,-253,0.128,
10/23/2012 8:00 AM,-298,0.12,-256,0.128,
10/23/2012 8:30 AM,-304,0.12,-256,0.128,
10/23/2012 9:00 AM,-301,0.12,-256,0.128,
10/23/2012 9:30 AM,-301,0.12,-256,0.128,
10/23/2012 10:00 AM,-298,0.12,-253,0.128,
10/23/2012 10:30 AM,-298,0.12,-251,0.128,
10/23/2012 11:00 AM,-298,0.12,-251,0.128,
10/23/2012 11:30 AM,-298,0.12,-248,0.128,
10/23/2012 12:00 PM,-295,0.12,-246,0.128,
10/23/2012 12:30 PM,-295,0.12,-244,0.128,
10/23/2012 1:00 PM,-295,0.121,-244,0.128,
10/23/2012 1:30 PM,-298,0.121,-241,0.128,
10/23/2012 2:00 PM,-295,0.121,-241,0.128,
10/23/2012 2:30 PM,-295,0.122,-239,0.128,
10/23/2012 3:00 PM,-295,0.122,-241,0.128,
10/23/2012 3:30 PM,-295,0.123,-246,0.128,
10/23/2012 4:00 PM,-290,0.123,-241,0.128,
10/23/2012 4:30 PM,-292,0.123,-244,0.128,
10/23/2012 5:00 PM,-290,0.123,-241,0.128,
10/23/2012 5:30 PM,-292,0.124,-239,0.128,
10/23/2012 6:00 PM,-290,0.124,-237,0.128,
10/23/2012 6:30 PM,-290,0.124,-237,0.128,
10/23/2012 7:00 PM,-292,0.124,-239,0.129,
10/23/2012 7:30 PM,-292,0.124,-241,0.128,
10/23/2012 8:00 PM,-295,0.123,-244,0.128,
10/23/2012 8:30 PM,-295,0.123,-246,0.128,
10/23/2012 9:00 PM,-295,0.123,-246,0.128,
10/23/2012 9:30 PM,-298,0.123,-246,0.128,
10/23/2012 10:00 PM,-301,0.123,-246,0.128,
10/23/2012 10:30 PM,-301,0.122,-251,0.128,
10/23/2012 11:00 PM,-301,0.122,-246,0.128,
10/23/2012 11:30 PM,-301,0.122,-248,0.128,
10/24/2012 12:00 AM,-301,0.122,-248,0.128,
10/24/2012 12:30 AM,-301,0.122,-248,0.128,
10/24/2012 1:00 AM,-298,0.122,-248,0.128,
10/24/2012 1:30 AM,-304,0.122,-248,0.128,
10/24/2012 2:00 AM,-301,0.122,-248,0.128,
10/24/2012 2:30 AM,-304,0.122,-248,0.128,
10/24/2012 3:00 AM,-304,0.121,-246,0.128,
10/24/2012 3:30 AM,-304,0.121,-248,0.128,
10/24/2012 4:00 AM,-301,0.121,-251,0.128,
10/24/2012 4:30 AM,-304,0.121,-248,0.128,
10/24/2012 5:00 AM,-304,0.12,-251,0.128,
10/24/2012 5:30 AM,-304,0.12,-246,0.128,
10/24/2012 6:00 AM,-301,0.12,-251,0.128,
10/24/2012 6:30 AM,-304,0.12,-251,0.128,
10/24/2012 7:00 AM,-304,0.12,-251,0.128,
10/24/2012 7:30 AM,-307,0.12,-251,0.128,
10/24/2012 8:00 AM,-307,0.12,-248,0.128,
10/24/2012 8:30 AM,-304,0.12,-248,0.128,
10/24/2012 9:00 AM,-307,0.12,-248,0.128,
10/24/2012 9:30 AM,-310,0.12,-251,0.128,
10/24/2012 10:00 AM,-307,0.12,-246,0.128,
10/24/2012 10:30 AM,-307,0.12,-246,0.128,
10/24/2012 11:00 AM,-304,0.12,-244,0.128,
10/24/2012 11:30 AM,-304,0.12,-244,0.128,
10/24/2012 12:00 PM,-298,0.12,-244,0.128,
10/24/2012 12:30 PM,-301,0.12,-241,0.128,
10/24/2012 1:00 PM,-301,0.12,-241,0.128,
10/24/2012 1:30 PM,-304,0.121,-239,0.128,
10/24/2012 2:00 PM,-304,0.122,-237,0.128,
10/24/2012 2:30 PM,-301,0.122,-235,0.128,
10/24/2012 3:00 PM,-301,0.122,-237,0.128,
10/24/2012 3:30 PM,-298,0.123,-237,0.128,
10/24/2012 4:00 PM,-301,0.123,-237,0.128,
10/24/2012 4:30 PM,-301,0.123,-237,0.128,
10/24/2012 5:00 PM,-301,0.123,-244,0.128,
10/24/2012 5:30 PM,-298,0.123,-241,0.128,
10/24/2012 6:00 PM,-292,0.123,-241,0.128,
10/24/2012 6:30 PM,-292,0.123,-235,0.128,
10/24/2012 7:00 PM,-298,0.123,-237,0.128,
10/24/2012 7:30 PM,-298,0.123,-239,0.128,
10/24/2012 8:00 PM,-307,0.123,-244,0.128,
10/24/2012 8:30 PM,-304,0.123,-244,0.128,
10/24/2012 9:00 PM,-307,0.123,-244,0.128,
10/24/2012 9:30 PM,-307,0.123,-246,0.128,
10/24/2012 10:00 PM,-310,0.122,-246,0.128,
10/24/2012 10:30 PM,-310,0.122,-248,0.128,
10/24/2012 11:00 PM,-310,0.122,-248,0.128,
10/24/2012 11:30 PM,-310,0.122,-251,0.128,
10/25/2012 12:00 AM,-313,0.121,-253,0.128,
10/25/2012 12:30 AM,-313,0.121,-253,0.128,
10/25/2012 1:00 AM,-316,0.12,-253,0.128,
10/25/2012 1:30 AM,-313,0.12,-253,0.128,
10/25/2012 2:00 AM,-319,0.12,-256,0.128,
10/25/2012 2:30 AM,-316,0.12,-253,0.128,
10/25/2012 3:00 AM,-316,0.12,-256,0.128,
10/25/2012 3:30 AM,-319,0.12,-253,0.127,
10/25/2012 4:00 AM,-319,0.12,-256,0.127,
10/25/2012 4:30 AM,-319,0.119,-253,0.127,
10/25/2012 5:00 AM,-322,0.119,-253,0.127,
10/25/2012 5:30 AM,-319,0.118,-256,0.127,
10/25/2012 6:00 AM,-322,0.118,-253,0.127,
10/25/2012 6:30 AM,-322,0.118,-253,0.127,
10/25/2012 7:00 AM,-322,0.118,-253,0.127,
10/25/2012 7:30 AM,-322,0.118,-253,0.126,
10/25/2012 8:00 AM,-322,0.118,-253,0.127,
10/25/2012 8:30 AM,-325,0.118,-256,0.127,
10/25/2012 9:00 AM,-325,0.118,-256,0.126,
10/25/2012 9:30 AM,-325,0.118,-256,0.126,
10/25/2012 10:00 AM,-325,0.118,-256,0.126,
10/25/2012 10:30 AM,-322,0.118,-256,0.126,
10/25/2012 11:00 AM,-319,0.118,-251,0.126,
10/25/2012 11:30 AM,-322,0.118,-251,0.126,
10/25/2012 12:00 PM,-322,0.118,-251,0.125,
10/25/2012 12:30 PM,-319,0.118,-248,0.126,
10/25/2012 1:00 PM,-316,0.118,-246,0.125,
10/25/2012 1:30 PM,-319,0.118,-248,0.125,
10/25/2012 2:00 PM,-319,0.118,-246,0.125,
10/25/2012 2:30 PM,-319,0.119,-246,0.125,
10/25/2012 3:00 PM,-319,0.12,-248,0.125,
10/25/2012 3:30 PM,-316,0.12,-253,0.125,
10/25/2012 4:00 PM,-316,0.121,-251,0.125,
10/25/2012 4:30 PM,-313,0.121,-251,0.126,
10/25/2012 5:00 PM,-316,0.122,-253,0.126,
10/25/2012 5:30 PM,-316,0.122,-253,0.127,
10/25/2012 6:00 PM,-319,0.122,-251,0.127,
10/25/2012 6:30 PM,-316,0.122,-253,0.127,
10/25/2012 7:00 PM,-319,0.122,-253,0.127,
10/25/2012 7:30 PM,-319,0.122,-251,0.127,
10/25/2012 8:00 PM,-319,0.121,-256,0.127,
10/25/2012 8:30 PM,-322,0.121,-256,0.127,
10/25/2012 9:00 PM,-322,0.12,-256,0.127,
10/25/2012 9:30 PM,-322,0.12,-258,0.127,
10/25/2012 10:00 PM,-322,0.12,-261,0.127,
10/25/2012 10:30 PM,-325,0.12,-258,0.127,
10/25/2012 11:00 PM,-329,0.119,-258,0.126,
10/25/2012 11:30 PM,-325,0.119,-261,0.126,
10/26/2012 12:00 AM,-329,0.118,-258,0.126,
10/26/2012 12:30 AM,-329,0.118,-258,0.125,
10/26/2012 1:00 AM,-329,0.118,-261,0.125,
10/26/2012 1:30 AM,-332,0.118,-261,0.125,
10/26/2012 2:00 AM,-332,0.118,-261,0.125,
10/26/2012 2:30 AM,-332,0.118,-263,0.125,
10/26/2012 3:00 AM,-332,0.117,-266,0.125,
10/26/2012 3:30 AM,-335,0.117,-268,0.125,
10/26/2012 4:00 AM,-335,0.117,-268,0.125,
10/26/2012 4:30 AM,-335,0.117,-268,0.125,
10/26/2012 5:00 AM,-338,0.117,-268,0.124,
10/26/2012 5:30 AM,-342,0.117,-268,0.124,
10/26/2012 6:00 AM,-342,0.117,-268,0.124,
10/26/2012 6:30 AM,-342,0.116,-271,0.124,
10/26/2012 7:00 AM,-342,0.116,-271,0.124,
10/26/2012 7:30 AM,-342,0.116,-273,0.123,
10/26/2012 8:00 AM,-342,0.115,-271,0.123,
10/26/2012 8:30 AM,-345,0.115,-271,0.123,
10/26/2012 9:00 AM,-345,0.115,-273,0.123,
10/26/2012 9:30 AM,-345,0.115,-271,0.123,
10/26/2012 10:00 AM,-342,0.115,-273,0.123,
10/26/2012 10:30 AM,-345,0.115,-273,0.123,
10/26/2012 11:00 AM,-345,0.115,-271,0.123,
10/26/2012 11:30 AM,-345,0.115,-273,0.123,
10/26/2012 12:00 PM,-345,0.115,-271,0.123,
10/26/2012 12:30 PM,-349,0.115,-273,0.123,
10/26/2012 1:00 PM,-345,0.115,-271,0.123,
