"year" "month" "day" "downscaled.tmax.degC"
2088 3 18 28.46
2088 3 19 28.28
2088 3 20 30.29
2088 3 21 27.04
2088 3 22 23.19
2088 3 23 28.41
2088 3 24 29.55
2088 3 25 32.93
2088 3 26 29.91
2088 3 27 24.95
2088 3 28 26.18
2088 3 29 30.16
2088 3 30 32.8
2088 3 31 31.79
2088 4 1 28.51
2088 4 2 32.12
2088 4 3 35.65
2088 4 4 34.68
2088 4 5 28.8
2088 4 6 34.68
2088 4 7 36.06
2088 4 8 34.9
2088 4 9 29.04
2088 4 10 12.34
2088 4 11 16.62
2088 4 12 27.09
2088 4 13 29.13
2088 4 14 27.97
2088 4 15 23.66
2088 4 16 23.84
2088 4 17 28.73
2088 4 18 30.38
2088 4 19 32.74
2088 4 20 34.6
2088 4 21 35.46
2088 4 22 32.26
2088 4 23 29.53
2088 4 24 31.15
2088 4 25 31.94
2088 4 26 34
2088 4 27 33.62
2088 4 28 33.82
2088 4 29 34.31
2088 4 30 32.61
2088 5 1 25.31
2088 5 2 26.51
2088 5 3 28.95
2088 5 4 28.94
2088 5 5 28.23
2088 5 6 29.85
2088 5 7 26.98
2088 5 8 26.19
2088 5 9 28.16
2088 5 10 30.45
2088 5 11 31.65
2088 5 12 33.41
2088 5 13 32.62
2088 5 14 32.37
2088 5 15 32.4
2088 5 16 31.06
2088 5 17 29.98
2088 5 18 30.43
2088 5 19 31.24
2088 5 20 31.42
2088 5 21 31.58
2088 5 22 30.84
2088 5 23 32.63
2088 5 24 34.98
2088 5 25 36.96
2088 5 26 36.64
2088 5 27 35.95
2088 5 28 36.81
2088 5 29 37.42
2088 5 30 37.98
2088 5 31 38.95
2088 6 1 39.9
2088 6 2 40.53
2088 6 3 38.52
2088 6 4 40.25
2088 6 5 40.3
2088 6 6 40.86
2088 6 7 40.81
2088 6 8 41.26
2088 6 9 40.8
2088 6 10 41.27
2088 6 11 40.24
2088 6 12 40.04
2088 6 13 40.93
2088 6 14 41.16
2088 6 15 40.39
2088 6 16 41.22
2088 6 17 41.24
2088 6 18 41.93
2088 6 19 42.21
2088 6 20 43.4
2088 6 21 43.45
2088 6 22 42.95
2088 6 23 42.5
2088 6 24 43.51
2088 6 25 44.35
2088 6 26 43.59
2088 6 27 43.43
2088 6 28 42.88
2088 6 29 42.87
2088 6 30 37.48
2088 7 1 29.66
2088 7 2 34.42
2088 7 3 38.69
2088 7 4 39.77
2088 7 5 39.99
2088 7 6 40.06
2088 7 7 40.36
2088 7 8 41.39
2088 7 9 42.23
2088 7 10 40.94
2088 7 11 39.44
2088 7 12 39.34
2088 7 13 38.91
2088 7 14 39.52
2088 7 15 37.74
2088 7 16 37.69
2088 7 17 40.42
2088 7 18 44.31
2088 7 19 45.08
2088 7 20 44.28
2088 7 21 43.2
2088 7 22 37.03
2088 7 23 34.52
2088 7 24 31.47
2088 7 25 28.74
2088 7 26 27.47
2088 7 27 30.72
2088 7 28 33.98
2088 7 29 35.87
2088 7 30 39.8
2088 7 31 41.5
2088 8 1 44.81
2088 8 2 45.88
2088 8 3 40.2
2088 8 4 38.89
2088 8 5 35.66
2088 8 6 34.56
2088 8 7 37.42
2088 8 8 38.7
2088 8 9 42.74
2088 8 10 42.31
2088 8 11 39.49
2088 8 12 39.49
2088 8 13 38.23
2088 8 14 38.03
2088 8 15 38.59
2088 8 16 42.19
2088 8 17 43.48
2088 8 18 38.21
2088 8 19 38.39
2088 8 20 40.12
2088 8 21 41.2
2088 8 22 41.02
2088 8 23 38.11
2088 8 24 35.38
2088 8 25 37.22
2088 8 26 37.58
2088 8 27 36.77
2088 8 28 37.66
2088 8 29 38.11
2088 8 30 38.31
2088 8 31 38.02
2088 9 1 37.38
2088 9 2 36.8
2088 9 3 36.78
2088 9 4 38.22
2088 9 5 38.3
2088 9 6 38
2088 9 7 37.2
2088 9 8 37.72
2088 9 9 38.19
2088 9 10 36.44
2088 9 11 31.15
2088 9 12 28.33
2088 9 13 31.74
2088 9 14 33.34
2088 9 15 34.55
2088 9 16 32.51
2088 9 17 32.58
2088 9 18 34.66
2088 9 19 32.13
2088 9 20 33.28
2088 9 21 34.85
2088 9 22 30.64
2088 9 23 25.5
2088 9 24 25.78
2088 9 25 28.83
2088 9 26 30.15
2088 9 27 31.9
2088 9 28 33.88
2088 9 29 32.91
2088 9 30 33.22
2088 10 1 35.49
2088 10 2 36.87
2088 10 3 36.23
2088 10 4 35.57
2088 10 5 31.93
2088 10 6 29.05
2088 10 7 29.14
2088 10 8 32.65
2088 10 9 33.38
2088 10 10 31.37
2088 10 11 29.65
2088 10 12 27.19
2088 10 13 25.17
2088 10 14 26.6
2088 10 15 28.09
2088 10 16 29.63
2088 10 17 30.18
2088 10 18 28.52
2088 10 19 29.29
2088 10 20 28.83
2088 10 21 31.44
2088 10 22 31.76
2088 10 23 28.99
2088 10 24 27.56
2088 10 25 28.1
2088 10 26 29.38
2088 10 27 29.83
2088 10 28 27.65
2088 10 29 28.64
2088 10 30 29.29
2088 10 31 28.69
2088 11 1 27.44
2088 11 2 29.22
2088 11 3 28.76
2088 11 4 24.71
2088 11 5 25.73
2088 11 6 28.32
2088 11 7 27.92
2088 11 8 29.01
2088 11 9 23.03
2088 11 10 21.79
2088 11 11 25.24
2088 11 12 25.52
2088 11 13 25.48
2088 11 14 27.59
2088 11 15 27.63
2088 11 16 24.42
2088 11 17 17.99
2088 11 18 18.82
2088 11 19 21.63
2088 11 20 24.07
2088 11 21 23.45
2088 11 22 19.64
2088 11 23 22.96
2088 11 24 18.93
2088 11 25 16.86
2088 11 26 18.51
2088 11 27 23.87
2088 11 28 24.75
2088 11 29 26.08
2088 11 30 26.92
2088 12 1 25.99
2088 12 2 22.38
2088 12 3 19.55
2088 12 4 23.74
2088 12 5 25.68
2088 12 6 24.32
2088 12 7 24.37
2088 12 8 23.45
2088 12 9 24.19
2088 12 10 17.18
2088 12 11 15.77
2088 12 12 21.86
2088 12 13 20.08
2088 12 14 18.97
2088 12 15 22.95
2088 12 16 16.43
2088 12 17 10.98
2088 12 18 15.78
2088 12 19 21.15
2088 12 20 21.42
2088 12 21 16.63
2088 12 22 21.26
2088 12 23 22.02
2088 12 24 22.9
2088 12 25 22.27
2088 12 26 22.34
2088 12 27 17.13
2088 12 28 17.29
2088 12 29 18.01
2088 12 30 17.26
2088 12 31 16.68
2089 1 1 20.51
2089 1 2 21.48
2089 1 3 21.88
2089 1 4 24.04
2089 1 5 24.31
2089 1 6 21.33
2089 1 7 23.47
2089 1 8 26.42
2089 1 9 24.92
2089 1 10 24.43
2089 1 11 26.52
2089 1 12 25.93
2089 1 13 22.22
2089 1 14 22.11
2089 1 15 24.34
2089 1 16 21.85
2089 1 17 17.94
2089 1 18 22.45
2089 1 19 23.42
2089 1 20 20.38
2089 1 21 18.14
2089 1 22 20.66
2089 1 23 23.72
2089 1 24 24.29
2089 1 25 20.09
2089 1 26 23.93
2089 1 27 26.47
2089 1 28 25.35
2089 1 29 20.86
2089 1 30 19.51
2089 1 31 22.39
2089 2 1 23.35
2089 2 2 25.71
2089 2 3 25.92
2089 2 4 25.72
2089 2 5 26.32
2089 2 6 28.92
2089 2 7 26.76
2089 2 8 25.19
2089 2 9 26.78
2089 2 10 25.15
2089 2 11 21.79
2089 2 12 19.14
2089 2 13 19.06
2089 2 14 25.14
2089 2 15 26.37
2089 2 16 23.05
2089 2 17 23.26
2089 2 18 23.82
2089 2 19 25.29
2089 2 20 27.28
2089 2 21 27.53
2089 2 22 29.87
2089 2 23 31.26
2089 2 24 29.17
2089 2 25 21.3
2089 2 26 15.42
2089 2 27 19.99
2089 2 28 25.48
2089 3 1 29.04
2089 3 2 29.62
2089 3 3 31.06
2089 3 4 28.25
2089 3 5 26.33
2089 3 6 26.35
2089 3 7 31.09
2089 3 8 31.9
2089 3 9 29.05
2089 3 10 26.13
2089 3 11 20.43
2089 3 12 23.49
2089 3 13 27.62
2089 3 14 29.53
2089 3 15 25.71
2089 3 16 24
2089 3 17 28.86
2089 3 18 28.23
2089 3 19 30.39
2089 3 20 31.31
2089 3 21 31.48
2089 3 22 30.52
2089 3 23 32.58
2089 3 24 35.02
2089 3 25 31.72
2089 3 26 30.55
2089 3 27 32.59
2089 3 28 31.46
2089 3 29 32.41
2089 3 30 29.69
2089 3 31 29.17
2089 4 1 24.58
2089 4 2 28.07
2089 4 3 31.96
2089 4 4 31.31
2089 4 5 31.92
2089 4 6 34.88
2089 4 7 33.19
2089 4 8 33.62
2089 4 9 35.05
2089 4 10 38.11
2089 4 11 34.27
2089 4 12 30.61
2089 4 13 31.46
2089 4 14 34.3
2089 4 15 35.89
2089 4 16 32.41
2089 4 17 28.4
2089 4 18 33.8
2089 4 19 33.62
2089 4 20 35.64
2089 4 21 35.4
2089 4 22 34.96
2089 4 23 33.2
2089 4 24 27.7
2089 4 25 25.68
2089 4 26 33.53
2089 4 27 35.8
2089 4 28 36.19
2089 4 29 35.23
2089 4 30 33.53
2089 5 1 32.23
2089 5 2 33.5
2089 5 3 33.4
2089 5 4 34.29
2089 5 5 35.97
2089 5 6 38.52
2089 5 7 37.73
2089 5 8 36.46
2089 5 9 34.5
2089 5 10 31.74
2089 5 11 31.57
2089 5 12 32.24
2089 5 13 34.22
2089 5 14 32.45
2089 5 15 29.91
2089 5 16 32.72
2089 5 17 33.73
2089 5 18 34.41
2089 5 19 34.67
2089 5 20 35.27
2089 5 21 35.5
2089 5 22 35.46
2089 5 23 36.21
2089 5 24 37.15
2089 5 25 37.77
2089 5 26 38.39
2089 5 27 39.43
2089 5 28 40.75
2089 5 29 42.02
2089 5 30 41.74
2089 5 31 41.86
2089 6 1 40.11
2089 6 2 39.85
2089 6 3 40.39
2089 6 4 41.01
2089 6 5 37.66
2089 6 6 36.46
2089 6 7 35.31
2089 6 8 34.3
2089 6 9 34
2089 6 10 35.26
2089 6 11 37.19
2089 6 12 34.06
2089 6 13 35.39
2089 6 14 38.13
2089 6 15 39.36
2089 6 16 39.53
2089 6 17 40.07
2089 6 18 40.36
2089 6 19 39.82
2089 6 20 39.64
2089 6 21 39.53
2089 6 22 39.5
2089 6 23 37.29
2089 6 24 34.39
2089 6 25 32.9
2089 6 26 35.25
2089 6 27 39.42
2089 6 28 39.43
2089 6 29 37.57
2089 6 30 35.7
2089 7 1 33.22
2089 7 2 28.68
2089 7 3 32.77
2089 7 4 36.32
2089 7 5 35.96
2089 7 6 34.27
2089 7 7 37.33
2089 7 8 40.84
2089 7 9 40.72
2089 7 10 38.06
2089 7 11 37.77
2089 7 12 38.06
2089 7 13 33.82
2089 7 14 33.79
2089 7 15 37.92
2089 7 16 40.4
2089 7 17 39.26
2089 7 18 36.33
2089 7 19 34.58
2089 7 20 32.37
2089 7 21 33.01
2089 7 22 36.31
2089 7 23 40.16
2089 7 24 38.55
2089 7 25 35.61
2089 7 26 35.52
2089 7 27 36.85
2089 7 28 38.24
2089 7 29 36.47
2089 7 30 36.65
2089 7 31 37.21
2089 8 1 37.89
2089 8 2 36.32
2089 8 3 35.85
2089 8 4 36.42
2089 8 5 36.49
2089 8 6 36.49
2089 8 7 35.45
2089 8 8 36.32
2089 8 9 34.83
2089 8 10 34.37
2089 8 11 33.2
2089 8 12 29.76
2089 8 13 31.57
2089 8 14 34.91
2089 8 15 35.93
2089 8 16 37.25
2089 8 17 38.27
2089 8 18 36.03
2089 8 19 34.56
2089 8 20 35.56
2089 8 21 36.54
2089 8 22 35.86
2089 8 23 35
2089 8 24 31.16
2089 8 25 27.46
2089 8 26 28.39
2089 8 27 28.12
2089 8 28 25.07
2089 8 29 24.65
2089 8 30 29.77
2089 8 31 30.69
2089 9 1 31.38
2089 9 2 33.16
2089 9 3 34.74
2089 9 4 34.8
2089 9 5 36.28
2089 9 6 36.89
2089 9 7 34.45
2089 9 8 31.43
2089 9 9 29.34
2089 9 10 29.43
2089 9 11 28.31
2089 9 12 28.43
2089 9 13 28.26
2089 9 14 30.52
2089 9 15 31.74
2089 9 16 31.68
2089 9 17 29.65
2089 9 18 28.24
2089 9 19 30.59
2089 9 20 30.68
2089 9 21 25.47
2089 9 22 21.22
2089 9 23 24.34
2089 9 24 24.58
2089 9 25 23.25
2089 9 26 23.91
2089 9 27 26.73
2089 9 28 30.55
2089 9 29 31.08
2089 9 30 28.9
2089 10 1 29
2089 10 2 29.82
2089 10 3 27.69
2089 10 4 26.27
2089 10 5 28.42
2089 10 6 30.77
2089 10 7 31.21
2089 10 8 29.13
2089 10 9 24.88
2089 10 10 26.08
2089 10 11 28.02
2089 10 12 28.68
2089 10 13 29.27
2089 10 14 29.58
2089 10 15 29.16
2089 10 16 27.94
2089 10 17 28.28
2089 10 18 27.81
2089 10 19 27.93
2089 10 20 28.01
2089 10 21 27.64
2089 10 22 27.34
2089 10 23 29.53
2089 10 24 29.83
2089 10 25 30.99
2089 10 26 30.11
2089 10 27 28.54
2089 10 28 28.33
2089 10 29 29.37
2089 10 30 29.09
2089 10 31 26.07
2089 11 1 20.48
2089 11 2 24.09
2089 11 3 27.31
2089 11 4 27.61
2089 11 5 29.22
2089 11 6 30.23
2089 11 7 30.25
2089 11 8 30.28
2089 11 9 27.39
2089 11 10 26.4
2089 11 11 23.56
2089 11 12 18.25
2089 11 13 22.98
2089 11 14 27.54
2089 11 15 22.47
2089 11 16 20.52
2089 11 17 19.82
2089 11 18 21.56
2089 11 19 24.48
2089 11 20 25.43
2089 11 21 20.8
2089 11 22 19.65
2089 11 23 20.93
2089 11 24 26.82
2089 11 25 26.19
2089 11 26 23.73
2089 11 27 24.22
2089 11 28 24.79
2089 11 29 26.23
2089 11 30 25.56
2089 12 1 25
2089 12 2 24.23
2089 12 3 24.29
2089 12 4 25.1
2089 12 5 26.02
2089 12 6 22.65
2089 12 7 21.2
2089 12 8 21.33
2089 12 9 19.13
2089 12 10 15.56
2089 12 11 21.43
2089 12 12 23.17
2089 12 13 22.08
2089 12 14 18.72
2089 12 15 10.36
2089 12 16 5.59
2089 12 17 13.08
2089 12 18 18.61
2089 12 19 19.06
2089 12 20 22.2
2089 12 21 20.22
2089 12 22 23.8
2089 12 23 24.6
2089 12 24 21.59
2089 12 25 18.35
2089 12 26 18.36
2089 12 27 18.89
2089 12 28 17.63
2089 12 29 20.06
2089 12 30 22.8
2089 12 31 21.91
2090 1 1 20.29
2090 1 2 21.71
2090 1 3 22.1
2090 1 4 24.11
2090 1 5 22.54
2090 1 6 22.32
2090 1 7 24.45
2090 1 8 25.03
2090 1 9 25.01
2090 1 10 23.01
2090 1 11 26.28
2090 1 12 25.8
2090 1 13 26.39
2090 1 14 26.68
2090 1 15 26.54
2090 1 16 27.04
2090 1 17 25.53
2090 1 18 25.69
2090 1 19 22.67
2090 1 20 24.48
2090 1 21 24.2
2090 1 22 21.89
2090 1 23 22.22
2090 1 24 24.83
2090 1 25 21.08
2090 1 26 10.82
2090 1 27 2.41
2090 1 28 12.56
2090 1 29 20.74
2090 1 30 23.01
2090 1 31 23.76
2090 2 1 26.16
2090 2 2 28.17
2090 2 3 25.98
2090 2 4 26.16
2090 2 5 27.81
2090 2 6 23.31
2090 2 7 20.75
2090 2 8 26.38
2090 2 9 27.71
2090 2 10 27.31
2090 2 11 25.83
2090 2 12 25.4
2090 2 13 25.41
2090 2 14 26.07
2090 2 15 23.33
2090 2 16 27.05
2090 2 17 25.45
2090 2 18 24.41
2090 2 19 22.73
2090 2 20 24.75
2090 2 21 26.23
2090 2 22 30.38
2090 2 23 30.61
2090 2 24 25.3
2090 2 25 28.62
2090 2 26 31.76
2090 2 27 31.62
2090 2 28 27.96
2090 3 1 22.51
2090 3 2 27.74
2090 3 3 24.85
2090 3 4 25.16
2090 3 5 26.31
2090 3 6 25.64
2090 3 7 24.76
2090 3 8 25.52
2090 3 9 25.97
2090 3 10 28.74
2090 3 11 32.05
2090 3 12 32.38
2090 3 13 28.76
2090 3 14 25.25
2090 3 15 19.67
2090 3 16 26.33
2090 3 17 30.7
2090 3 18 29.96
2090 3 19 27.73
2090 3 20 24.39
2090 3 21 30.59
2090 3 22 33.33
2090 3 23 29.45
2090 3 24 31.46
2090 3 25 29.05
2090 3 26 26.06
2090 3 27 27.83
2090 3 28 29.11
2090 3 29 29.85
2090 3 30 36.01
2090 3 31 38.07
2090 4 1 36.99
2090 4 2 36.98
2090 4 3 32.34
2090 4 4 32.86
2090 4 5 34.65
2090 4 6 35.66
2090 4 7 38.79
2090 4 8 39.04
2090 4 9 38.6
2090 4 10 38.36
2090 4 11 38.42
2090 4 12 38.5
2090 4 13 38.71
2090 4 14 38.51
2090 4 15 37.95
2090 4 16 36.73
2090 4 17 35.74
2090 4 18 35.7
2090 4 19 38.11
2090 4 20 37.57
2090 4 21 33.62
2090 4 22 28.79
2090 4 23 30.73
2090 4 24 33.56
2090 4 25 35.84
2090 4 26 37.38
2090 4 27 38.23
2090 4 28 37.78
2090 4 29 36.18
2090 4 30 35.99
2090 5 1 36.24
2090 5 2 36.63
2090 5 3 34.23
2090 5 4 31.09
2090 5 5 36.38
2090 5 6 32.85
2090 5 7 33.79
2090 5 8 33.88
2090 5 9 36.51
2090 5 10 37.97
2090 5 11 38.09
2090 5 12 38.34
2090 5 13 38.41
2090 5 14 36.55
2090 5 15 36.33
2090 5 16 36.05
2090 5 17 36.34
2090 5 18 35.93
2090 5 19 36.54
2090 5 20 37.36
2090 5 21 37.72
2090 5 22 35.71
2090 5 23 30.96
2090 5 24 33.39
2090 5 25 34.29
2090 5 26 35.15
2090 5 27 33.59
2090 5 28 33.6
2090 5 29 34.38
2090 5 30 35.24
2090 5 31 35.59
2090 6 1 33.76
2090 6 2 34.07
2090 6 3 33.31
2090 6 4 30.54
2090 6 5 29.75
2090 6 6 34.98
2090 6 7 37.2
2090 6 8 39.48
2090 6 9 39.73
2090 6 10 38.65
2090 6 11 39.23
2090 6 12 39.54
2090 6 13 40.01
2090 6 14 39.97
2090 6 15 38.94
2090 6 16 36.97
2090 6 17 35.62
2090 6 18 37.85
2090 6 19 38.02
2090 6 20 35.34
2090 6 21 35.37
2090 6 22 35.79
2090 6 23 34.16
2090 6 24 34.25
2090 6 25 35.34
2090 6 26 35.69
2090 6 27 34.96
2090 6 28 35.78
2090 6 29 38.22
2090 6 30 37.6
2090 7 1 34.74
2090 7 2 30.83
2090 7 3 24.86
2090 7 4 25.54
2090 7 5 26.78
2090 7 6 25.61
2090 7 7 25.45
2090 7 8 28.5
2090 7 9 33.48
2090 7 10 34.83
2090 7 11 33.93
2090 7 12 28.34
2090 7 13 26.8
2090 7 14 28.54
2090 7 15 32.27
2090 7 16 34.24
2090 7 17 35.78
2090 7 18 37.95
2090 7 19 38.95
2090 7 20 38.79
2090 7 21 38.8
2090 7 22 37.25
2090 7 23 34.5
2090 7 24 32.11
2090 7 25 30.46
2090 7 26 30.44
2090 7 27 32.6
2090 7 28 33.07
2090 7 29 33.74
2090 7 30 35.1
2090 7 31 34.35
2090 8 1 33.38
2090 8 2 35.46
2090 8 3 38.41
2090 8 4 39.26
2090 8 5 39.14
2090 8 6 39.13
2090 8 7 37.65
2090 8 8 37.76
2090 8 9 37.56
2090 8 10 37.78
2090 8 11 37.13
2090 8 12 36.37
2090 8 13 34.3
2090 8 14 33.56
2090 8 15 32.77
2090 8 16 34.59
2090 8 17 35
2090 8 18 33.72
2090 8 19 31.73
2090 8 20 32.75
2090 8 21 33.65
2090 8 22 37.01
2090 8 23 36.94
2090 8 24 37.93
2090 8 25 40.96
2090 8 26 42.42
2090 8 27 38.66
2090 8 28 36.4
2090 8 29 35.44
2090 8 30 36.05
2090 8 31 36.12
2090 9 1 36.72
2090 9 2 36.91
2090 9 3 37.07
2090 9 4 35.67
2090 9 5 36.29
2090 9 6 32.12
2090 9 7 28.01
2090 9 8 28.12
2090 9 9 31.23
2090 9 10 32.24
2090 9 11 34.28
2090 9 12 34.99
2090 9 13 34.83
2090 9 14 33.08
2090 9 15 34.78
2090 9 16 36.66
2090 9 17 37.1
2090 9 18 36.63
2090 9 19 37.71
2090 9 20 38.7
2090 9 21 38.44
2090 9 22 33.26
2090 9 23 22.18
2090 9 24 23.54
2090 9 25 29.85
2090 9 26 33.64
2090 9 27 34.33
2090 9 28 33.23
2090 9 29 34.05
2090 9 30 33.03
2090 10 1 32.09
2090 10 2 32.22
2090 10 3 34.24
2090 10 4 34.18
2090 10 5 34.24
2090 10 6 34.43
2090 10 7 33.41
2090 10 8 33.45
2090 10 9 30.91
2090 10 10 27.03
2090 10 11 25
2090 10 12 25.07
2090 10 13 26.89
2090 10 14 28.43
2090 10 15 26.35
2090 10 16 23.37
2090 10 17 24.64
2090 10 18 25.76
2090 10 19 24.85
2090 10 20 26.99
2090 10 21 27.91
2090 10 22 26.74
2090 10 23 24.3
2090 10 24 24.92
2090 10 25 25.57
2090 10 26 22.04
2090 10 27 23.8
2090 10 28 25.3
2090 10 29 26.67
2090 10 30 28.71
2090 10 31 29.16
2090 11 1 28.12
2090 11 2 25.85
2090 11 3 26.86
2090 11 4 27.47
2090 11 5 27.7
2090 11 6 28.69
2090 11 7 26.12
2090 11 8 21.3
2090 11 9 17.82
2090 11 10 21.64
2090 11 11 20.85
2090 11 12 13.32
2090 11 13 16.03
2090 11 14 22.92
2090 11 15 23.38
2090 11 16 24.1
2090 11 17 22.47
2090 11 18 16.71
2090 11 19 16.47
2090 11 20 14.42
2090 11 21 7.52
2090 11 22 6.78
2090 11 23 7.76
2090 11 24 12.79
2090 11 25 16.99
2090 11 26 16.55
2090 11 27 12.03
2090 11 28 15.43
2090 11 29 20.2
2090 11 30 21.64
2090 12 1 22.87
2090 12 2 23.55
2090 12 3 22.35
2090 12 4 22.18
2090 12 5 19.46
2090 12 6 21.62
2090 12 7 15.83
2090 12 8 16.38
2090 12 9 10.44
2090 12 10 11.35
2090 12 11 12.83
2090 12 12 14.35
2090 12 13 19.02
2090 12 14 17.48
2090 12 15 20.72
2090 12 16 23.27
2090 12 17 20.71
2090 12 18 20.46
2090 12 19 19.69
2090 12 20 18.14
2090 12 21 19.17
2090 12 22 21.68
2090 12 23 22.57
2090 12 24 18.06
2090 12 25 19.32
2090 12 26 23.25
2090 12 27 24.37
2090 12 28 24.99
2090 12 29 21.59
2090 12 30 19.62
2090 12 31 18.84
2091 1 1 19.67
2091 1 2 19.25
2091 1 3 14.71
2091 1 4 14.53
2091 1 5 20.19
2091 1 6 24.17
2091 1 7 20.27
2091 1 8 20.2
2091 1 9 24.5
2091 1 10 23.94
2091 1 11 24.13
2091 1 12 20.36
2091 1 13 19.03
2091 1 14 23.03
2091 1 15 23.89
2091 1 16 24.77
2091 1 17 25.24
2091 1 18 25.14
2091 1 19 24.09
2091 1 20 23.05
2091 1 21 20.92
2091 1 22 18.9
2091 1 23 16.91
2091 1 24 19.94
2091 1 25 21.32
2091 1 26 24.44
2091 1 27 25.49
2091 1 28 26.8
2091 1 29 29.42
2091 1 30 29.4
2091 1 31 27.58
2091 2 1 26.1
2091 2 2 23.72
2091 2 3 21.55
2091 2 4 21.47
2091 2 5 22.56
2091 2 6 20.7
2091 2 7 19.35
2091 2 8 21.87
2091 2 9 23.11
2091 2 10 21.9
2091 2 11 22.45
2091 2 12 23.73
2091 2 13 25.91
2091 2 14 26.71
2091 2 15 22.69
2091 2 16 21.83
2091 2 17 21.83
2091 2 18 23.81
2091 2 19 23.88
2091 2 20 24.71
2091 2 21 25.21
2091 2 22 26.34
2091 2 23 26.72
2091 2 24 22.8
2091 2 25 22.01
2091 2 26 23.08
2091 2 27 28.68
2091 2 28 26.92
2091 3 1 27.82
2091 3 2 26.9
2091 3 3 28.98
2091 3 4 26.55
2091 3 5 28.62
2091 3 6 23.04
2091 3 7 22.32
2091 3 8 24.51
2091 3 9 22.83
2091 3 10 25.51
2091 3 11 27.47
2091 3 12 28.2
2091 3 13 31.17
2091 3 14 30.94
2091 3 15 29.2
2091 3 16 28.68
2091 3 17 26.6
2091 3 18 24.94
2091 3 19 24.67
2091 3 20 27.05
2091 3 21 30.32
2091 3 22 30.95
2091 3 23 28.66
2091 3 24 25.9
2091 3 25 24.41
2091 3 26 26.3
2091 3 27 31.25
2091 3 28 28.7
2091 3 29 25.52
2091 3 30 21.27
2091 3 31 22.43
2091 4 1 23.96
2091 4 2 26.61
2091 4 3 28.39
2091 4 4 21.47
2091 4 5 20.64
2091 4 6 28.08
2091 4 7 25.82
2091 4 8 24.79
2091 4 9 27.25
2091 4 10 28.97
2091 4 11 29.44
2091 4 12 33.93
2091 4 13 35.57
2091 4 14 35.22
2091 4 15 30.94
2091 4 16 29.92
2091 4 17 32.28
2091 4 18 34.75
2091 4 19 33.51
2091 4 20 32.32
2091 4 21 33.28
2091 4 22 32.91
2091 4 23 32.81
2091 4 24 30.72
2091 4 25 33.61
2091 4 26 35.98
2091 4 27 34.58
2091 4 28 31.21
2091 4 29 32.96
2091 4 30 36.04
2091 5 1 34.14
2091 5 2 30.95
2091 5 3 33.16
2091 5 4 34.54
2091 5 5 36.15
2091 5 6 37.46
2091 5 7 37.55
2091 5 8 37.51
2091 5 9 34.69
2091 5 10 31.32
2091 5 11 33.59
2091 5 12 33.67
2091 5 13 36.1
2091 5 14 36.63
2091 5 15 38.06
2091 5 16 37.43
2091 5 17 35.52
2091 5 18 35.62
2091 5 19 38.04
2091 5 20 36.96
2091 5 21 36.54
2091 5 22 39.19
2091 5 23 38.78
2091 5 24 38.64
2091 5 25 37.6
2091 5 26 36.4
2091 5 27 35.61
2091 5 28 35.17
2091 5 29 35.07
2091 5 30 34.75
2091 5 31 35.41
2091 6 1 34.76
2091 6 2 35.24
2091 6 3 35.13
2091 6 4 35.12
2091 6 5 35.73
2091 6 6 35.3
2091 6 7 36.43
2091 6 8 37.08
2091 6 9 36.39
2091 6 10 38
2091 6 11 40.18
2091 6 12 41.81
2091 6 13 40.94
2091 6 14 41.25
2091 6 15 40.14
2091 6 16 38.69
2091 6 17 39.61
2091 6 18 41.36
2091 6 19 40.99
2091 6 20 39.88
2091 6 21 38.16
2091 6 22 36.76
2091 6 23 36.78
2091 6 24 36.31
2091 6 25 36.75
2091 6 26 36.52
2091 6 27 36.53
2091 6 28 37
2091 6 29 40.17
2091 6 30 42.27
2091 7 1 44.99
2091 7 2 45.6
2091 7 3 45.16
2091 7 4 44.5
2091 7 5 43.15
2091 7 6 37.89
2091 7 7 40.85
2091 7 8 43.28
2091 7 9 42.61
2091 7 10 42.03
2091 7 11 43.34
2091 7 12 44.44
2091 7 13 43.92
2091 7 14 43.25
2091 7 15 42.4
2091 7 16 41.2
2091 7 17 40.66
2091 7 18 41.21
2091 7 19 41.9
2091 7 20 42.93
2091 7 21 42.65
2091 7 22 41.7
2091 7 23 41.24
2091 7 24 40.71
2091 7 25 37.57
2091 7 26 38.98
2091 7 27 40.47
2091 7 28 42.94
2091 7 29 43.6
2091 7 30 42.27
2091 7 31 41.62
2091 8 1 42.78
2091 8 2 41.51
2091 8 3 37.96
2091 8 4 37.43
2091 8 5 36.9
2091 8 6 37.78
2091 8 7 39.02
2091 8 8 38.48
2091 8 9 37.88
2091 8 10 38.96
2091 8 11 39.19
2091 8 12 39.49
2091 8 13 37.66
2091 8 14 39.26
2091 8 15 44.21
2091 8 16 43
2091 8 17 36.32
2091 8 18 34.11
2091 8 19 34.33
2091 8 20 36.05
2091 8 21 35.8
2091 8 22 36.73
2091 8 23 37.77
2091 8 24 38.78
2091 8 25 39.25
2091 8 26 38.43
2091 8 27 38.79
2091 8 28 44.65
2091 8 29 40.04
2091 8 30 35.45
2091 8 31 32.54
2091 9 1 31.59
2091 9 2 28.35
2091 9 3 26.32
2091 9 4 27.51
2091 9 5 30.96
2091 9 6 32.17
2091 9 7 32.91
2091 9 8 32.49
2091 9 9 33.28
2091 9 10 34.33
